,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,KMC_clusters
143,10598.46777,1.0,2084.48,1300.48,784.0,0.0,0.416667,0.583333,0,13,21500.0,3219.621433,3068.125648,0.0,12,1
144,2163.678757,1.0,5779.36,3436.53,2342.83,0.0,1.0,1.0,0,97,6500.0,4416.41268,546.439139,0.0,12,1
148,1108.22253,0.909091,944.96,164.96,780.0,0.0,0.25,0.416667,0,9,1500.0,1955.198953,992.652486,0.0,12,1
151,1523.911458,1.0,4075.37,3322.28,753.09,0.0,1.0,1.0,0,31,6500.0,2254.26002,329.29648,0.0,12,1
154,106.455975,0.636364,2463.12,789.53,1673.59,0.0,0.5,1.0,0,46,4000.0,2573.722764,95.342224,0.636364,12,1
158,2765.748281,1.0,7283.31,5087.31,2196.0,0.0,1.0,0.666667,0,77,11000.0,14373.3929,1058.128452,0.25,12,1
162,871.568977,1.0,648.22,115.0,533.22,0.0,0.083333,1.0,0,27,1200.0,1110.886425,208.298424,0.0,12,1
163,1610.040203,1.0,557.19,525.64,31.55,0.0,0.083333,0.166667,0,5,4000.0,422.711848,616.005839,0.0,12,1
169,349.441102,1.0,1975.4,1393.5,581.9,0.0,0.416667,0.333333,0,17,4000.0,1795.012223,167.219681,0.0,12,1
178,336.799916,1.0,3535.8,1614.7,1921.1,0.0,0.416667,0.916667,0,44,20000.0,2814.231227,186.230835,1.0,12,1
180,903.29781,1.0,2697.48,150.5,2546.98,0.0,0.333333,1.0,0,39,2500.0,1686.196344,303.361632,0.0,12,1
184,117.442684,1.0,653.73,493.0,160.73,0.0,0.416667,0.416667,0,15,10000.0,441.588141,136.827952,0.0,12,1
187,874.583247,1.0,516.54,159.07,357.47,0.0,0.333333,0.916667,0,30,900.0,579.749308,693.894717,0.0,12,1
195,5588.846272,1.0,3507.35,603.75,2903.6,0.0,0.166667,0.833333,0,34,11500.0,1412.597253,1825.176503,0.0,12,1
196,281.170378,0.818182,3163.69,56.8,3106.89,0.0,0.083333,0.666667,0,36,8000.0,2422.911622,187.046284,0.888889,12,1
197,130.251538,0.909091,1343.19,1082.79,260.4,0.0,1.0,0.583333,0,33,15000.0,1043.55929,182.429461,0.545455,12,1
204,4559.779234,1.0,10848.5,8208.0,2640.5,0.0,0.666667,1.0,0,123,7500.0,9423.715495,2925.275522,0.0,12,1
209,64.080909,0.454545,927.0,600.0,327.0,0.0,0.083333,0.166667,0,4,5000.0,1260.16384,59.04439,0.222222,12,1
211,3670.50596,1.0,965.5,876.13,89.37,0.0,0.5,0.083333,0,9,7500.0,1034.932404,941.496383,0.0,12,1
220,9047.621884,1.0,11188.62,6099.16,5089.46,0.0,0.75,1.0,0,151,10000.0,11994.41815,8517.258683,0.0,12,1
221,3061.213971,1.0,1829.2,1792.7,36.5,0.0,1.0,0.083333,0,17,7000.0,971.234118,985.954762,0.0,12,1
223,5431.622968,1.0,1824.16,1598.56,225.6,0.0,0.916667,0.75,0,23,14500.0,1508.016452,1370.519926,0.0,12,1
226,4178.625215,1.0,1431.89,430.69,1001.2,0.0,0.416667,0.833333,0,39,4000.0,2384.542045,3868.70983,0.0,12,1
227,3019.019487,1.0,2260.41,1356.33,904.08,0.0,0.416667,0.75,0,25,8500.0,2187.930651,739.224894,0.0,12,1
229,2723.369217,0.909091,10410.49,1158.84,9251.65,0.0,0.666667,0.583333,0,41,19500.0,9695.650901,726.696049,0.363636,12,1
230,1070.999446,1.0,990.7,482.0,508.7,0.0,0.25,0.583333,0,13,1400.0,505.317328,438.324017,0.0,12,1
239,1874.716289,1.0,301.1,83.0,218.1,0.0,0.166667,0.333333,0,10,1950.0,586.974046,1089.040271,0.0,12,1
241,237.235398,0.636364,2410.07,1670.5,739.57,0.0,0.083333,0.333333,0,15,4000.0,3773.727455,169.879335,1.0,12,1
242,1272.927288,1.0,5350.19,4783.34,566.85,0.0,1.0,0.916667,0,101,8000.0,5825.602115,318.305326,0.166667,12,1
244,2814.207626,1.0,3197.24,2080.02,1117.22,0.0,0.666667,1.0,0,49,3000.0,3574.480603,1328.897516,0.0,12,1
246,435.862142,1.0,1646.16,1023.42,622.74,0.0,0.583333,0.75,0,33,12000.0,1055.835407,236.619362,0.0,12,1
249,7938.559134,1.0,3677.52,3543.73,133.79,0.0,1.0,0.5,0,98,12500.0,2657.856602,1912.298544,0.0,12,1
261,2903.781184,1.0,3014.23,1340.34,1673.89,103.610197,0.833333,1.0,1,93,4500.0,1350.370286,655.633916,0.0,12,1
264,614.263149,0.727273,408.93,74.8,334.13,0.0,0.083333,0.5,0,10,9000.0,2161.153147,312.343947,0.0,12,1
265,8097.334733,1.0,3999.92,200.0,3799.92,0.0,0.083333,1.0,0,14,7500.0,5624.074339,9952.672511,0.0,12,1
266,1082.33027,1.0,2980.46,657.78,2322.68,0.0,0.5,1.0,0,50,6000.0,1116.967993,289.439818,0.0,12,1
272,156.278339,1.0,1385.1,1005.1,380.0,0.0,0.5,0.75,0,21,14000.0,1280.473571,193.369942,0.833333,12,1
273,5131.319584,1.0,32539.78,26547.43,5992.35,0.0,1.0,1.0,0,98,11500.0,26652.34432,1971.129435,0.083333,12,1
280,7645.108427,1.0,4693.15,4332.65,360.5,0.0,0.416667,0.333333,0,12,13500.0,4786.64868,1741.158024,0.0,12,1
282,668.956687,1.0,224.2,148.12,76.08,0.0,0.083333,0.416667,0,9,9500.0,568.336995,272.270427,0.0,12,1
283,2302.184366,1.0,2856.57,922.84,1933.73,0.0,0.25,1.0,0,62,2500.0,2914.419813,2173.680619,0.0,12,1
290,280.142117,1.0,2236.49,758.52,1477.97,0.0,1.0,0.666667,0,34,10000.0,1986.838064,233.614975,1.0,12,1
295,635.090434,0.818182,5758.71,2252.37,3506.34,0.0,0.25,0.75,0,48,2900.0,7943.57021,197.416104,1.0,12,1
301,2762.479434,1.0,2702.47,1526.31,1176.16,0.0,0.25,1.0,0,27,11000.0,7596.768364,1013.086448,0.083333,12,1
303,388.873921,0.727273,1579.15,1462.35,116.8,0.0,0.5,0.25,0,15,2700.0,451.600059,199.955286,0.0,12,1
305,208.131845,1.0,2161.38,451.5,1709.88,0.0,0.166667,1.0,0,41,4500.0,2059.879468,165.05215,1.0,12,1
306,169.088238,1.0,1482.19,446.07,1036.12,0.0,0.583333,0.666667,0,26,6000.0,1289.570234,173.686552,0.666667,12,1
307,133.911556,1.0,1446.05,544.45,901.6,0.0,0.083333,1.0,0,16,3500.0,1364.121036,186.240772,0.833333,12,1
326,4194.033835,0.727273,2006.87,420.6,1586.27,0.0,0.083333,0.666667,0,26,21000.0,19714.09728,1479.309409,0.1,12,1
329,353.198215,1.0,3085.69,3032.97,52.72,0.0,1.0,0.083333,0,21,8500.0,2690.525687,192.66679,1.0,12,1
332,706.675991,1.0,2721.16,2417.41,303.75,0.0,0.5,1.0,0,32,6500.0,4952.900653,280.821958,0.083333,12,1
333,361.319366,1.0,3095.96,1383.56,1712.4,0.0,0.916667,0.833333,0,32,14000.0,4003.782858,197.186568,0.583333,12,1
337,498.208616,1.0,4786.61,4397.64,388.97,0.0,0.833333,0.5,0,61,9000.0,3805.669705,163.459999,1.0,12,1
344,260.838885,1.0,2854.11,1797.96,1056.15,0.0,0.833333,0.916667,0,51,9500.0,2437.332725,176.283228,1.0,12,1
347,1032.241153,1.0,1005.52,464.5,541.02,0.0,0.5,0.833333,0,33,3000.0,1866.265366,237.328382,0.0,12,1
351,1732.715258,1.0,3244.16,2480.85,763.31,0.0,0.666667,0.5,0,29,11500.0,5674.185857,563.827502,0.0,12,1
355,1937.246177,1.0,3018.93,1702.62,1316.31,0.0,1.0,1.0,0,99,5000.0,3909.837604,444.12429,0.166667,12,1
356,99.955082,1.0,1222.97,202.97,1020.0,0.0,0.25,1.0,0,16,19500.0,1142.077891,185.657751,1.0,12,1
360,601.92037,1.0,983.77,603.77,380.0,0.0,0.416667,0.25,0,15,2400.0,389.411161,219.465695,0.0,12,1
362,85.285023,0.75,423.24,287.0,136.24,0.0,0.375,0.375,0,9,11000.0,296.01675,134.448872,0.0,8,1
370,426.372628,1.0,5749.96,5439.96,310.0,0.0,1.0,0.25,0,50,12000.0,5711.540654,202.73209,0.833333,12,1
373,1128.229387,1.0,5068.88,3529.88,1539.0,0.0,1.0,1.0,0,76,4500.0,3904.568067,373.931063,0.083333,12,1
376,11278.95243,1.0,6855.59,2762.92,4092.67,0.0,0.75,0.833333,0,39,18500.0,4868.088671,2861.890896,0.0,12,1
384,507.144348,1.0,5708.18,4584.78,1123.4,0.0,0.75,0.75,0,47,4000.0,5589.952268,232.131169,1.0,12,1
400,437.789873,1.0,1532.1,223.0,1309.1,0.0,0.166667,0.666667,0,14,5000.0,1834.368953,212.770698,0.0,12,1
403,140.730723,1.0,1667.13,1063.14,603.99,0.0,0.916667,0.833333,0,38,13000.0,1669.260634,208.701639,0.25,12,1
405,3298.692478,1.0,1088.83,518.39,570.44,0.0,0.083333,0.333333,0,6,9000.0,6862.520735,994.384835,0.0,12,1
409,154.641707,0.363636,1897.92,97.92,1800.0,0.0,0.166667,0.166667,0,5,13500.0,5563.437084,248.700571,1.0,12,1
411,62.287137,1.0,1263.29,279.99,983.3,0.0,1.0,0.583333,0,25,9500.0,1356.425369,179.894243,0.4,12,1
415,681.615445,1.0,4117.24,290.0,3827.24,0.0,0.166667,1.0,0,229,6000.0,4561.589382,199.730537,0.0,12,1
417,6404.955912,1.0,3970.8,2267.0,1703.8,0.0,0.583333,0.916667,0,64,7500.0,3879.252512,1868.983718,0.0,12,1
418,133.405494,0.545455,1346.9,1028.0,318.9,0.0,0.083333,0.416667,0,14,8000.0,1369.437449,98.678839,0.333333,12,1
423,6032.740391,1.0,7553.48,2643.53,4909.95,0.0,0.75,1.0,0,85,13500.0,5377.338091,1365.123434,0.0,12,1
446,576.635957,1.0,1671.6,480.0,1191.6,0.0,0.333333,1.0,0,48,1800.0,1021.907217,179.585842,0.0,12,1
455,87.442862,0.818182,786.32,186.32,600.0,0.0,0.090909,0.545455,0,7,7500.0,881.284581,97.186371,0.666667,11,1
457,395.052994,1.0,1239.46,752.28,487.18,0.0,0.416667,0.416667,0,14,1500.0,401.217047,177.766827,0.0,12,1
460,636.669685,1.0,2022.38,1892.38,130.0,0.0,0.916667,0.333333,0,19,6000.0,939.306791,301.000749,0.0,12,1
461,223.772475,1.0,3654.08,291.41,3362.67,0.0,0.166667,1.0,0,32,2500.0,3301.334578,180.338402,0.333333,12,1
462,1122.603377,1.0,883.73,457.62,426.11,0.0,0.333333,0.75,0,26,3000.0,632.062443,568.410749,0.0,12,1
466,2070.069187,1.0,1382.57,1077.75,304.82,0.0,0.666667,0.833333,0,33,2400.0,1580.0815,466.772558,0.0,12,1
472,2597.400267,1.0,1748.73,518.44,1230.29,0.0,0.416667,1.0,0,31,6500.0,2497.488126,1584.520204,0.0,12,1
477,150.952465,0.727273,6407.67,3725.33,2682.34,0.0,0.666667,1.0,0,44,14500.0,3484.429075,108.937025,0.3,12,1
481,456.648662,1.0,3355.33,2305.33,1050.0,0.0,0.583333,0.833333,0,27,6500.0,2087.871747,207.584121,0.363636,12,1
484,285.813075,1.0,3220.09,2941.39,278.7,0.0,1.0,0.416667,0,24,15000.0,826.764555,212.075152,1.0,12,1
487,327.445978,1.0,4305.05,2905.71,1399.34,0.0,0.916667,0.916667,0,38,9500.0,4030.061017,197.534405,0.666667,12,1
489,155.644239,0.727273,1626.83,828.85,797.98,0.0,0.75,0.166667,0,17,13000.0,1924.101393,123.522314,0.571429,12,1
492,813.185305,1.0,8194.05,7280.27,913.78,0.0,1.0,1.0,0,121,6000.0,7069.804042,216.277252,0.583333,12,1
500,1199.942209,1.0,1447.01,306.31,1140.7,49.912813,0.166667,0.916667,1,19,2400.0,642.723723,457.255269,0.0,12,1
501,13479.28821,1.0,41050.4,40624.06,426.34,0.0,0.666667,0.416667,0,157,17000.0,36066.75068,15914.48462,0.083333,12,1
503,839.897907,1.0,1869.88,815.11,1054.77,0.0,0.363636,0.909091,0,30,4000.0,999.235386,280.393252,0.0,11,1
507,2643.343414,1.0,26402.39,22257.39,4145.0,0.0,1.0,0.333333,0,114,16500.0,24529.27662,534.032339,1.0,12,1
511,2549.128288,1.0,13771.63,4503.31,9268.32,0.0,0.5,1.0,0,83,14500.0,16826.42443,451.636081,0.25,12,1
514,1191.584153,1.0,4238.79,2220.39,2018.4,0.0,0.5,1.0,0,33,10500.0,3528.728592,287.515344,0.083333,12,1
521,4497.213951,1.0,2001.19,210.43,1790.76,0.0,0.083333,1.0,0,30,4500.0,3058.768463,5067.863223,0.0,12,1
523,257.997181,1.0,1020.47,185.0,835.47,0.0,0.083333,0.916667,0,27,6500.0,1099.15757,163.155119,0.0,12,1
524,4507.733288,1.0,4754.32,3636.53,1117.79,0.0,0.833333,0.75,0,43,9500.0,1924.73689,957.077692,0.0,12,1
528,77.45581,1.0,558.28,270.52,287.76,0.0,0.25,0.833333,0,14,8000.0,601.746596,149.982513,0.333333,12,1
532,1112.070216,1.0,179.24,59.0,120.24,0.0,0.083333,0.333333,0,7,4000.0,217.546584,368.652894,0.0,12,1
534,2883.906333,1.0,4620.34,4300.42,319.92,0.0,0.583333,1.0,0,21,7500.0,6476.333335,1090.368608,0.083333,12,1
536,3366.051663,1.0,6344.3,4438.8,1905.5,0.0,0.833333,0.666667,0,54,12000.0,2890.901993,694.340138,0.083333,12,1
541,64.329876,0.272727,627.03,482.03,145.0,0.0,0.166667,0.166667,0,8,6000.0,1513.704151,112.874987,1.0,12,1
545,5178.179489,1.0,3937.59,2606.42,1331.17,0.0,0.75,0.833333,0,54,9500.0,1248.498168,1143.849403,0.0,12,1
560,1311.732049,1.0,10700.63,2912.65,7787.98,0.0,0.5,1.0,0,222,6000.0,9853.313787,280.014823,0.818182,12,1
563,1202.975648,1.0,11313.77,10133.7,1180.07,0.0,1.0,0.833333,0,98,6000.0,10718.04224,281.611634,0.833333,12,1
568,23.290641,0.727273,293.99,194.99,99.0,0.0,0.25,0.166667,0,6,12500.0,287.796655,93.027601,0.333333,12,1
581,313.387813,1.0,3608.88,2124.75,1484.13,0.0,0.75,0.75,0,37,15000.0,2419.651857,182.527745,1.0,12,1
584,2690.771926,1.0,12465.21,9805.73,2659.48,0.0,0.583333,1.0,0,79,13000.0,9290.702248,653.194444,0.0,12,1
587,2492.726282,1.0,27957.68,23032.97,4924.71,0.0,1.0,0.916667,0,70,9000.0,27255.00752,537.372671,1.0,12,1
588,47.424621,0.545455,372.0,273.6,98.4,0.0,0.166667,0.25,0,7,4000.0,662.401178,149.47264,0.2,12,1
590,2450.031338,1.0,1678.07,824.21,853.86,0.0,0.25,1.0,0,33,6500.0,682.930065,512.073385,0.0,12,1
591,8781.831676,1.0,11674.64,9400.96,2273.68,0.0,1.0,0.916667,0,93,16000.0,10377.3612,2372.97281,0.0,12,1
597,5935.917803,1.0,1956.06,1777.14,178.92,0.0,0.916667,0.333333,0,48,11500.0,1553.147417,1338.082337,0.0,12,1
603,724.261595,1.0,625.46,198.4,427.06,0.0,0.166667,0.5,0,10,7500.0,721.081023,234.277687,0.0,12,1
609,1246.393805,1.0,1757.47,907.05,850.42,0.0,0.416667,1.0,0,80,5000.0,1254.376139,309.542834,0.0,12,1
612,32.612745,1.0,1223.41,769.41,454.0,0.0,1.0,0.916667,0,25,6000.0,1222.343069,129.304142,0.8,12,1
616,837.950585,1.0,8273.18,2904.89,5368.29,0.0,1.0,1.0,0,53,7000.0,7883.621179,208.069929,1.0,12,1
619,3774.063585,1.0,7680.08,5050.97,2629.11,0.0,0.583333,1.0,0,64,11500.0,2529.085319,1256.196236,0.0,12,1
620,1088.031913,1.0,9734.63,3756.01,5978.62,0.0,1.0,1.0,0,194,8500.0,8571.945329,204.762568,0.083333,12,1
624,3123.339488,1.0,11202.09,10929.53,272.56,0.0,1.0,0.583333,0,100,7500.0,8317.163283,887.495688,0.083333,12,1
626,537.389322,0.9,1704.22,150.5,1553.72,0.0,0.2,0.8,0,16,1500.0,679.888456,160.592311,0.125,10,1
629,544.879717,1.0,6477.6,3301.6,3176.0,0.0,1.0,0.916667,0,83,7500.0,6381.236136,235.661045,0.833333,12,1
635,62.32157,0.636364,601.35,468.0,133.35,0.0,0.333333,0.333333,0,10,7000.0,704.075312,161.420141,0.25,12,1
639,164.649775,1.0,1764.86,1149.34,615.52,0.0,0.666667,0.916667,0,21,10000.0,1768.463643,212.73674,1.0,12,1
640,299.765294,1.0,2352.2,1136.7,1215.5,0.0,0.666667,0.75,0,30,6500.0,2671.279796,185.468819,0.25,12,1
642,306.877248,1.0,3877.85,2183.56,1694.29,0.0,0.666667,0.75,0,29,12500.0,3639.443058,205.024983,1.0,12,1
643,14411.95798,1.0,5958.17,3161.46,2796.71,0.0,0.583333,1.0,0,98,15000.0,7839.750264,8096.79502,0.0,12,1
645,1482.235539,1.0,14604.87,2475.93,12128.94,0.0,0.583333,1.0,0,219,15500.0,14462.63056,340.717801,1.0,12,1
647,5619.157028,1.0,2790.76,2549.25,241.51,0.0,1.0,0.333333,0,36,14000.0,1778.284067,1355.651702,0.0,12,1
652,7760.5254,1.0,14332.92,10588.97,3743.95,0.0,0.909091,0.909091,0,152,16000.0,7116.531862,2117.186083,0.0,11,1
656,558.989996,0.818182,4552.44,1234.0,3318.44,0.0,0.166667,0.583333,0,15,5000.0,5496.343824,173.931803,1.0,12,1
660,2515.968879,1.0,1877.24,926.9,950.34,0.0,0.166667,0.083333,0,29,8500.0,4503.07943,810.909841,0.083333,12,1
664,2331.38017,1.0,1919.66,1310.9,608.76,0.0,0.416667,0.75,0,34,6000.0,6725.483653,609.161536,0.0,12,1
665,27.20711,0.818182,685.08,220.0,465.08,0.0,0.25,0.5,0,24,13000.0,798.047921,66.969941,0.25,12,1
668,331.586253,1.0,3703.36,1653.98,2049.38,0.0,1.0,1.0,0,54,7500.0,3229.189675,195.370312,0.916667,12,1
672,654.747715,1.0,1969.24,567.47,1401.77,0.0,0.25,0.916667,0,30,12000.0,2011.781378,219.067764,0.0,12,1
675,278.142977,1.0,1901.94,367.0,1534.94,0.0,0.166667,1.0,0,34,4500.0,1624.241905,168.938924,0.0,12,1
677,983.339069,1.0,5601.54,3073.82,2527.72,36.336457,0.75,1.0,1,182,7500.0,4807.552996,207.134142,0.166667,12,1
688,2119.537904,1.0,342.07,270.07,72.0,0.0,0.5,0.166667,0,11,3000.0,3505.371815,894.910352,0.0,12,1
690,318.186198,1.0,3548.64,2949.37,599.27,0.0,0.916667,1.0,0,51,20000.0,3908.960912,199.621137,1.0,12,1
693,546.844163,1.0,2427.26,1587.34,839.92,0.0,1.0,1.0,0,30,5000.0,1747.703784,176.211823,0.333333,12,1
695,1495.801569,1.0,420.03,320.03,100.0,0.0,0.25,1.0,0,16,6600.0,1283.885302,389.191998,0.0,12,1
698,255.052529,1.0,3267.03,1439.07,1827.96,0.0,1.0,1.0,0,101,6000.0,2841.850383,173.710118,1.0,12,1
699,1167.045536,1.0,294.13,65.0,229.13,0.0,0.083333,0.833333,0,12,1500.0,686.376349,266.50397,0.0,12,1
704,963.572006,1.0,2210.97,1741.3,469.67,0.0,1.0,0.416667,0,50,9500.0,2946.752322,345.15359,0.0,12,1
712,446.735142,1.0,5228.36,2337.44,2890.92,0.0,1.0,1.0,0,71,3000.0,4843.737867,177.051156,0.454545,12,1
725,1355.180523,0.909091,8820.67,2549.65,6271.02,0.0,0.583333,0.583333,0,37,6500.0,3609.323897,416.412205,0.0,12,1
728,1433.857464,1.0,1613.74,800.87,812.87,0.0,0.416667,0.833333,0,37,1500.0,1361.684623,1854.077627,0.0,12,1
729,142.406825,1.0,1214.74,574.33,640.41,0.0,0.333333,1.0,0,48,11000.0,941.91753,180.400442,0.75,12,1
730,660.397749,1.0,776.89,698.99,77.9,0.0,0.083333,0.083333,0,2,1500.0,487.294072,215.007957,0.0,12,1
733,492.916599,1.0,4371.82,2765.16,1606.66,0.0,0.916667,1.0,0,97,20000.0,3603.230966,207.887409,0.583333,12,1
749,1646.715644,1.0,2720.68,2580.19,140.49,0.0,0.833333,0.666667,0,49,5000.0,2800.406648,357.591488,0.0,12,1
759,756.041971,0.875,2486.1,2052.75,433.35,0.0,0.875,0.5,0,33,4000.0,948.092359,1356.087629,0.0,8,1
771,432.915949,1.0,4430.17,3628.67,801.5,0.0,1.0,1.0,0,78,8500.0,4301.600928,186.739077,1.0,12,1
774,1822.43199,1.0,177.23,70.26,106.97,0.0,0.083333,0.083333,0,3,2500.0,1136.340121,428.353499,0.0,12,1
790,2435.823938,1.0,749.3,393.5,355.8,0.0,0.083333,0.5,0,8,8500.0,2501.125038,541.51241,0.0,12,1
798,1716.622291,1.0,455.76,36.0,419.76,0.0,0.083333,1.0,0,13,1700.0,881.425823,1066.801936,0.0,12,1
804,81.762162,0.909091,777.04,521.46,255.58,0.0,0.5,0.75,0,20,7500.0,753.811533,162.763716,0.0,12,1
806,1773.445786,1.0,4504.25,2986.66,1517.59,0.0,0.5,0.416667,0,37,8500.0,278.70437,561.333282,0.0,12,1
807,227.07351,1.0,2370.01,1682.03,687.98,0.0,0.333333,1.0,0,35,4200.0,1948.361057,162.995748,0.833333,12,1
808,155.924331,0.818182,517.14,460.57,56.57,0.0,0.25,0.166667,0,7,3000.0,369.733274,131.403254,0.0,12,1
821,1011.110679,1.0,186.11,61.11,125.0,0.0,0.083333,0.25,0,5,3000.0,634.853367,227.160721,0.0,12,1
827,920.968431,1.0,977.38,615.99,361.39,0.0,0.25,0.833333,0,18,3350.0,549.396517,266.850585,0.0,12,1
828,227.781773,1.0,1497.82,690.57,807.25,0.0,0.333333,0.833333,0,31,3500.0,342.79543,183.964777,0.090909,12,1
838,161.198861,1.0,536.68,103.0,433.68,0.0,0.083333,1.0,0,13,1000.0,280.826685,165.304588,0.090909,12,1
861,268.493643,1.0,4917.48,3300.1,1617.38,0.0,0.25,1.0,0,31,13500.0,3552.167671,78.898037,0.375,12,1
862,1827.200326,1.0,1325.27,1161.66,163.61,0.0,0.5,0.416667,0,21,4000.0,666.371943,531.303374,0.0,12,1
871,2767.545277,1.0,3480.24,2767.28,712.96,0.0,1.0,0.666667,0,60,12500.0,4062.447703,1082.201074,0.0,12,1
874,1890.397414,1.0,2493.67,358.0,2135.67,0.0,0.083333,1.0,0,26,3000.0,916.285608,494.455132,0.0,12,1
884,902.099225,0.818182,5080.85,4674.21,406.64,0.0,0.333333,0.25,0,12,8000.0,177.879919,258.715978,0.0,12,1
886,9255.143419,1.0,5153.28,3352.28,1801.0,0.0,0.583333,1.0,0,105,11500.0,4872.818088,9642.502512,0.0,12,1
887,228.909884,1.0,2617.85,2426.43,191.42,0.0,0.916667,0.416667,0,35,1800.0,1774.318305,143.208454,0.7,12,1
889,337.317432,1.0,4193.91,3076.01,1117.9,0.0,1.0,0.583333,0,27,3000.0,3690.904874,210.035264,1.0,12,1
890,2643.39225,1.0,965.84,737.79,228.05,0.0,0.75,0.666667,0,33,4300.0,771.299727,627.391113,0.0,12,1
894,233.694622,1.0,1772.55,1352.55,420.0,0.0,1.0,0.75,0,29,1200.0,764.816144,227.726516,0.083333,12,1
895,150.52492,1.0,1850.31,1815.31,35.0,0.0,1.0,0.083333,0,41,14000.0,1856.821119,192.520664,0.636364,12,1
908,939.152528,1.0,3393.25,3364.59,77.66,0.0,0.25,0.083333,0,5,9000.0,2768.821579,267.093439,0.0,12,1
912,31.702357,0.181818,1051.52,732.2,319.32,0.0,0.083333,1.0,0,16,4600.0,5384.409792,13.545097,0.0,12,1
913,1023.323593,1.0,253.37,196.37,57.0,0.0,0.5,0.5,0,16,1200.0,463.956486,250.187987,0.0,12,1
916,6725.109914,1.0,6335.65,912.12,5423.53,0.0,0.583333,1.0,0,108,11000.0,3203.884297,2658.77669,0.0,12,1
917,515.135703,1.0,2457.48,1272.5,1184.98,0.0,0.583333,1.0,0,69,7000.0,2858.180367,177.692271,0.25,12,1
