,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,KMC_clusters
247,2.0001795604101122,1.0,4.390242789445222,0.0,4.390242789445222,0.0,0.0,1.0,0.0,2.5649493574615367,7.313886831633462,4.3424576048653964,4.343386399010938,0.0,12,4
251,6.9052343240437555,1.0,6.517612186971758,0.0,6.517612186971758,0.0,0.0,1.0,0.0,2.5649493574615367,6.90875477931522,7.524346638233309,7.232222046778647,0.083333,12,4
252,3.0208173457073983,1.0,5.26857954828408,0.0,5.26857954828408,0.0,0.0,0.416667,0.0,1.791759469228055,7.601402334583733,5.4002590095152945,4.289980737547007,0.25,12,4
255,3.1436902322901004,0.363636,5.460266133534054,0.0,5.460266133534054,0.0,0.0,0.272727,0.0,1.6094379124341003,7.313886831633462,6.175681180027004,5.017132912114734,0.5,11,4
258,8.625363977422673,1.0,7.3832935637263475,0.0,7.3832935637263475,0.0,0.0,1.0,0.0,4.442651256490317,9.510519035757246,7.367968441383273,7.704198122157399,0.0,12,4
278,7.296071385931861,1.0,6.028278520230698,0.0,6.028278520230698,0.0,0.0,0.666667,0.0,2.302585092994046,9.259225769705994,8.676747588827824,6.347827540895325,0.5,12,4
281,7.030271610454305,1.0,6.214528095222021,0.0,6.214528095222021,4.294005953053106,0.0,1.0,0.6931471805599453,2.5649493574615367,6.90875477931522,6.722034534690774,7.392887287541765,0.0,12,4
294,3.757314996988812,1.0,6.125470826955716,0.0,6.125470826955716,0.0,0.0,0.916667,0.0,2.70805020110221,8.699681400989514,5.918883577338619,5.1016186600609315,0.333333,12,4
318,3.715745824331571,1.0,5.420534999272286,0.0,5.420534999272286,0.0,0.0,1.0,0.0,2.5649493574615367,7.313886831633462,5.788670354732417,5.659909256968724,0.166667,12,4
325,4.074868563576975,1.0,6.537184229851293,0.0,6.537184229851293,0.0,0.0,1.0,0.0,3.2188758248682006,7.313886831633462,6.119951013904704,5.005847651604077,0.333333,12,4
336,4.598797312297384,0.181818,4.189654742026425,0.0,4.189654742026425,0.0,0.0,0.166667,0.0,1.0986122886681098,7.0909098220799835,6.5789655156472255,4.001047050641572,0.0,12,4
338,2.8866643383459376,0.454545,5.167183098523235,0.0,5.167183098523235,0.0,0.0,0.25,0.0,1.791759469228055,7.824445930877619,5.852450667364191,5.0126406220814,0.75,12,4
339,8.118693098775825,1.0,5.496676301039615,0.0,5.496676301039615,0.0,0.0,1.0,0.0,2.5649493574615367,9.510519035757246,8.713600919129368,6.793061474483781,0.090909,12,4
345,2.9100088486161044,0.454545,5.968707559985366,4.51085950651685,5.707110264748875,0.0,0.083333,0.5,0.0,2.0794415416798357,7.601402334583733,5.71523059745021,4.326347433612016,0.0,12,4
349,3.1170762504157894,0.909091,5.6550123102867715,0.0,5.6550123102867715,0.0,0.0,0.666667,0.0,2.833213344056216,8.517393171418904,5.844012180076935,5.054925564787398,0.8,12,4
365,7.154869341844259,1.0,7.096928310725193,0.0,7.096928310725193,0.0,0.0,1.0,0.0,4.0943445622221,7.0909098220799835,7.157506384020914,7.171347078182029,0.0,12,4
367,8.656739656490874,1.0,7.395531289694516,0.0,7.395531289694516,0.0,0.0,1.0,0.0,3.912023005428146,8.612685172875459,7.827521861881094,8.921518178766997,0.0,12,4
374,7.623906529297271,1.0,6.973805157443636,0.0,6.973805157443636,0.0,0.0,1.0,0.0,3.4339872044851463,7.601402334583733,7.612226003047621,8.030870340433564,0.0,12,4
377,4.97289072610442,0.636364,7.397561535524052,0.0,7.397561535524052,0.0,0.0,0.583333,0.0,2.0794415416798357,7.824445930877619,7.8445540724124605,5.064298145198881,1.0,12,4
388,4.384397933421364,1.0,6.551251748922635,0.0,6.551251748922635,0.0,0.0,1.0,0.0,3.2188758248682006,7.824445930877619,6.549618700232631,5.219589861532862,0.583333,12,4
389,6.212421764134231,1.0,5.506915646420211,0.0,5.506915646420211,0.0,0.0,0.5,0.0,2.0794415416798357,8.294299608857235,5.7984762675634505,5.113843318806708,0.0,12,4
394,5.310000848092839,1.0,6.398594934535208,0.0,6.398594934535208,0.0,0.0,0.416667,0.0,1.9459101490553132,6.90875477931522,5.521726114694458,5.224544672028641,0.0,12,4
396,8.42173666582389,1.0,5.545646084650602,1.791759469228055,5.525930912533698,0.0,0.25,0.5,0.0,2.4849066497880004,9.04793908261736,7.440928598021261,7.023322650310599,0.0,12,4
401,7.613899074963236,1.0,6.658434576194791,0.0,6.658434576194791,0.0,0.0,0.916667,0.0,3.367295829986474,7.601402334583733,7.252995872387006,7.266483531439375,0.0,12,4
414,5.765298745893938,1.0,7.153505366101731,0.0,7.153505366101731,0.0,0.0,1.0,0.0,3.044522437723423,8.853808274977197,6.316685716463661,5.1609862440847944,0.0,12,4
443,6.39657585930442,1.0,6.253828811575473,0.0,6.253828811575473,0.0,0.0,0.636364,0.0,2.302585092994046,8.412054873292933,6.433351202755637,5.353034024783204,0.0,11,4
449,3.096898455278453,0.545455,5.440250862436703,4.007333185232471,5.173320876373351,0.0,0.083333,0.416667,0.0,2.0794415416798357,8.055475141757274,6.050220690287262,5.065576855125363,0.714286,12,4
456,4.823454663098984,0.909091,7.280476785421319,0.0,7.280476785421319,0.0,0.0,1.0,0.0,3.044522437723423,8.699681400989514,7.36797490811598,4.933222690221019,0.454545,12,4
467,3.9746157410022076,1.0,6.339477080468061,0.0,6.339477080468061,4.626318760032606,0.0,1.0,0.6931471805599453,2.70805020110221,9.04793908261736,7.926528879857684,5.302327918522374,0.25,12,4
474,7.035741049278737,1.0,3.950859029213344,0.0,3.950859029213344,0.0,0.0,0.333333,0.0,1.6094379124341003,7.0909098220799835,5.773286587437049,5.9567359656063585,0.0,12,4
475,8.140893079474493,1.0,5.937641740410475,0.0,5.937641740410475,0.0,0.0,0.166667,0.0,1.6094379124341003,9.332646496360152,8.370301294034393,8.408383146746225,0.0,12,4
480,3.844881376476701,0.545455,6.111378643773319,0.0,6.111378643773319,0.0,0.0,0.5,0.0,2.1972245773362196,8.853808274977197,6.931676046459619,4.858175794528278,0.6,12,4
498,4.845815775172815,0.636364,6.81783057145415,0.0,6.81783057145415,0.0,0.0,0.333333,0.0,1.791759469228055,8.922791623969637,7.449781789428811,4.9500447596155075,1.0,12,4
504,4.861169676649224,0.818182,5.214609617474552,0.0,5.214609617474552,0.0,0.0,0.833333,0.0,2.3978952727983707,8.517393171418904,7.238963471947687,5.235241087812771,0.3,12,4
505,3.884380446020005,0.727273,5.9409078234908295,0.0,5.9409078234908295,0.0,0.0,0.583333,0.0,2.0794415416798357,7.824445930877619,6.466057050098865,5.060340575925703,1.0,12,4
506,7.333157949073237,1.0,6.775297595439944,0.0,6.775297595439944,0.0,0.0,0.75,0.0,2.9444389791664403,7.313886831633462,6.575411994693223,7.3157133404316355,0.0,12,4
510,3.497792311579085,0.909091,5.994983348857101,0.0,6.195200992896963,0.0,0.0,0.75,0.0,2.4849066497880004,8.412054873292933,5.870906518154242,4.891339765198424,0.666667,12,4
518,3.7938514443055174,1.0,6.346232674226486,0.0,6.346232674226486,0.0,0.0,1.0,0.0,2.995732273553991,9.711176264112805,6.632557427999824,5.10013683638246,1.0,12,4
519,7.536684759469263,1.0,5.726130878319963,0.0,5.726130878319963,0.0,0.0,0.583333,0.0,2.70805020110221,7.313886831633462,6.253362320092931,9.902387233407001,0.0,12,4
530,5.247659344016795,0.909091,6.958543445814242,0.0,6.958543445814242,0.0,0.0,0.833333,0.0,2.6390573296152584,8.006700845440367,7.171776521441516,5.131241960293931,0.375,12,4
547,5.578594086939105,1.0,7.52706214387286,0.0,7.52706214387286,0.0,0.0,1.0,0.0,2.5649493574615367,7.496097345175956,7.373097776386276,7.597184162234723,0.0,12,4
555,5.275527652547191,1.0,7.069670025998429,0.0,7.069670025998429,0.0,0.0,1.0,0.0,3.7376696182833684,8.412054873292933,7.155626562660256,5.3218158811212035,0.0,12,4
562,6.937412156025841,1.0,3.914021008090819,0.0,3.914021008090819,0.0,0.0,0.25,0.0,1.3862943611198906,6.90875477931522,4.109635950733557,9.020505354132945,0.0,12,4
565,8.422391586185938,1.0,8.168024292222826,0.0,8.168024292222826,0.0,0.0,1.0,0.0,4.204692619390966,9.61587214452889,9.5528634147772,7.27512612101722,0.25,12,4
567,8.148470589009584,1.0,7.803680024903419,0.0,7.803680024903419,0.0,0.0,1.0,0.0,2.5649493574615367,7.438971592395862,5.431599547496909,10.558754365298494,0.0,12,4
575,6.974508609367955,0.727273,4.60487014097909,0.0,4.60487014097909,0.0,0.0,0.416667,0.0,1.791759469228055,7.824445930877619,8.187574576900108,6.100802191743181,0.0,12,4
595,2.3944981454534395,0.545455,4.607068383271171,0.0,4.607068383271171,0.0,0.0,0.5,0.0,2.0794415416798357,8.294299608857235,5.347177275904264,4.99949006950849,0.166667,12,4
599,6.822995379332332,1.0,2.9657883971809187,0.0,2.9657883971809187,0.0,0.0,0.083333,0.0,0.6931471805599453,6.90875477931522,7.250132612577438,6.053555375870428,0.0,12,4
607,4.684888782681799,0.636364,6.989418211843212,0.0,6.989418211843212,0.0,0.0,0.666667,0.0,2.302585092994046,8.987321812850125,7.324245469563922,5.031052379633123,0.714286,12,4
618,2.8548423877897924,0.3,5.25227342804663,0.0,5.25227342804663,0.0,0.0,0.2,0.0,1.3862943611198906,8.294299608857235,5.778006650534199,4.946451135053909,0.5,10,4
623,2.359092450498361,1.0,4.784152841516532,4.2626798770413155,3.903990833730882,0.0,0.083333,0.916667,0.0,3.258096538021482,8.101980731853192,4.777273732939387,4.051799573783301,0.1,12,4
630,5.668066370779437,1.0,6.933452265069323,0.0,6.933452265069323,0.0,0.0,1.0,0.0,4.219507705176107,7.937731775260109,7.047003579030876,5.215898810029448,0.083333,12,4
653,4.137471849511937,0.363636,6.19766537769188,0.0,6.19766537769188,0.0,0.0,0.272727,0.0,1.3862943611198906,9.798182590890704,7.088698422033555,4.88428710703254,1.0,11,4
659,3.380808194373293,0.181818,5.940960414934214,0.0,5.940960414934214,0.0,0.0,0.166667,0.0,1.9459101490553132,7.824445930877619,6.283795112928834,3.401013831484519,0.181818,12,4
666,7.257887311482901,1.0,5.894760896874546,0.0,5.894760896874546,0.0,0.0,1.0,0.0,2.995732273553991,7.0909098220799835,6.208820047929317,9.67506267579186,0.0,12,4
673,7.059420488585714,1.0,6.281069769121611,0.0,6.281069769121611,3.010242637180756,0.0,0.583333,0.6931471805599453,2.1972245773362196,7.0909098220799835,6.450829239278196,7.241779193765073,0.0,12,4
678,6.710595859546636,1.0,5.097179895496441,0.0,5.097179895496441,0.0,0.0,0.5,0.0,1.9459101490553132,6.90875477931522,5.378446052063834,8.893249406108634,0.0,12,4
680,0.880354283613849,0.2,3.039749158970765,0.0,3.039749158970765,0.0,0.0,0.1,0.0,1.0986122886681098,8.77971129020447,3.9244051888107236,3.9076650232030663,0.5,10,4
686,4.99025047495929,0.818182,7.031811927644116,0.0,7.031811927644116,0.0,0.0,0.5,0.0,3.258096538021482,9.798182590890704,7.184287457500057,6.178882982304469,0.25,12,4
687,7.572910446235471,1.0,4.434974808991977,0.0,4.434974808991977,0.0,0.0,0.142857,0.0,0.6931471805599453,8.294299608857235,5.674536043488399,5.625687598171645,0.0,7,4
697,8.392978923497893,1.0,6.0417773609815715,0.0,6.0417773609815715,0.0,0.0,1.0,0.0,2.5649493574615367,8.343077871169383,6.148905918095809,10.098359118732384,0.0,12,4
713,4.497849550550026,1.0,5.67897735573723,0.0,5.67897735573723,0.0,0.0,0.666667,0.0,2.3978952727983707,8.987321812850125,5.835916783062891,5.348618683588706,0.083333,12,4
736,0.22770114966666494,0.090909,3.2188758248682006,0.0,3.2188758248682006,0.0,0.0,0.166667,0.0,1.0986122886681098,7.313886831633462,2.3545429015431467,2.286719903804463,0.0,12,4
741,4.434136817192452,1.0,6.9857435700940735,0.0,6.9857435700940735,0.0,0.0,1.0,0.0,3.1780538303479458,9.105090961257085,6.971980495107318,5.188030480674836,1.0,12,4
745,7.343413207717181,1.0,6.7812732667021995,0.0,6.833516529046604,0.0,0.0,1.0,0.0,3.8501476017100584,7.313886831633462,7.08213123879215,7.00773903152102,0.0,12,4
751,8.13372649076062,1.0,7.039660349862076,0.0,7.039660349862076,0.0,0.0,0.5,0.0,1.9459101490553132,8.202756381655638,7.84078381775736,7.847897294018537,0.0,12,4
761,3.189515230182241,0.636364,6.681557066938699,0.0,6.681557066938699,0.0,0.0,1.0,0.0,2.6390573296152584,8.294299608857235,6.817259632788524,4.643389503681493,0.636364,12,4
784,4.491356330204924,0.636364,6.632410126157487,0.0,6.632410126157487,0.0,0.0,0.5,0.0,2.0794415416798357,8.699681400989514,6.219424500911674,4.4313050010817765,0.416667,12,4
785,2.7556967274401374,0.818182,4.808111029984782,0.0,4.808111029984782,0.0,0.0,0.818182,0.0,2.302585092994046,8.294299608857235,4.928329895689916,4.837352928441243,0.0,11,4
791,2.406587476808195,1.0,5.225316473663546,0.0,5.225316473663546,0.0,0.0,1.0,0.0,2.5649493574615367,8.294299608857235,5.2267638175373135,4.875141100246625,0.545455,12,4
795,6.470072659199709,1.0,5.597236070925805,0.0,5.597236070925805,0.0,0.0,1.0,0.0,2.5649493574615367,7.0909098220799835,7.351600657426848,6.085225782462446,0.166667,12,4
797,5.291068139277842,1.0,7.537856157824447,0.0,7.537856157824447,0.0,0.0,1.0,0.0,2.5649493574615367,8.517393171418904,7.447872180664541,5.103901161474718,1.0,12,4
799,3.320710961673979,0.545455,6.256709274440827,0.0,6.256709274440827,0.0,0.0,0.5,0.0,2.772588722239781,8.294299608857235,6.314218642029668,4.497742991776123,0.454545,12,4
814,1.7053390085220943,0.181818,4.114800570789483,0.0,4.114800570789483,0.0,0.0,0.166667,0.0,1.0986122886681098,8.294299608857235,6.157471279643186,4.7142803698451425,0.5,12,4
816,7.5188025446430675,1.0,7.732623464403156,0.0,7.732623464403156,0.0,0.0,0.916667,0.0,3.044522437723423,7.496097345175956,7.809587577236341,7.575029874620598,0.0,12,4
822,7.215159565938253,1.0,4.509760001183433,3.367295829986474,4.141546163706395,0.0,0.083333,0.166667,0.0,1.6094379124341003,8.853808274977197,5.781805827882193,6.017750182845862,0.0,12,4
836,6.845004791426019,1.0,7.161947783846654,0.0,7.161947783846654,0.0,0.0,0.916667,0.0,3.1780538303479458,7.313886831633462,6.927103069522427,5.2868539266725705,0.0,12,4
837,4.8704080101331595,1.0,7.006441571480835,0.0,7.006441571480835,0.0,0.0,1.0,0.0,2.772588722239781,8.294299608857235,7.025108284410997,5.189842171976625,0.833333,12,4
847,4.152551927571856,1.0,6.16541785423142,0.0,6.16541785423142,0.0,0.0,0.916667,0.0,2.5649493574615367,7.313886831633462,6.014037932795636,5.144302754963075,0.9,12,4
858,6.814622492335874,1.0,2.94706710157271,0.0,2.94706710157271,3.0016565403799556,0.0,0.083333,0.6931471805599453,0.6931471805599453,6.90875477931522,5.459103300025276,5.445901802848308,0.0,12,4
876,3.826695482687165,1.0,6.10022926189937,0.0,6.10022926189937,0.0,0.0,1.0,0.0,2.5649493574615367,8.006700845440367,6.058845152258437,5.1452117979017835,1.0,12,4
881,3.121549966948993,1.0,5.703915799101436,0.0,5.703915799101436,0.0,0.0,1.0,0.0,2.5649493574615367,8.922791623969637,5.7733602368390144,5.243691926724994,0.916667,12,4
896,8.028735793139852,1.0,4.450269224770129,0.0,4.450269224770129,0.0,0.0,0.75,0.0,2.302585092994046,8.987321812850125,6.828671039414592,6.568915665734887,0.0,12,4
899,3.995242311596815,1.0,5.757260048434348,0.0,5.757260048434348,0.0,0.0,1.0,0.0,2.5649493574615367,6.90875477931522,5.2714582123253475,5.098215730807351,0.0,12,4
911,3.2511557370637005,0.727273,5.3471075307174685,0.0,5.3471075307174685,0.0,0.0,0.333333,0.0,1.9459101490553132,7.313886831633462,5.632132895100654,5.037265845555665,0.75,12,4
914,1.3755536354870488,0.272727,5.316746502016404,0.0,5.316746502016404,0.0,0.0,0.833333,0.0,2.3978952727983707,8.412054873292933,3.484195502412343,3.9891988568242316,0.0,12,4
915,6.974884875383048,1.0,3.332204510175204,0.0,3.332204510175204,0.0,0.0,0.083333,0.0,0.6931471805599453,7.0909098220799835,5.396769736316932,5.7408501987139555,0.0,12,4
918,0.6246156312189964,0.272727,3.318540147981146,0.0,3.318540147981146,0.0,0.0,0.333333,0.0,1.6094379124341003,8.412054873292933,2.9620102747232497,2.2767936343934725,0.090909,12,4
947,3.721650397726458,0.545455,5.071228542871542,0.0,5.071228542871542,0.0,0.0,0.083333,0.0,0.6931471805599453,8.006700845440367,7.732496419806014,4.301262168678795,0.0,12,4
949,7.288435855008796,1.0,6.248042874508429,0.0,6.248042874508429,0.0,0.0,1.0,0.0,2.5649493574615367,7.313886831633462,6.624553066290665,6.918083404798434,0.0,12,4
963,7.552815253314812,1.0,6.1240705116560035,0.0,6.1240705116560035,0.0,0.0,1.0,0.0,3.1354942159291497,8.006700845440367,6.358382219494074,6.5552846459577525,0.0,12,4
964,4.24872787213174,0.909091,6.621272487105839,0.0,6.621272487105839,0.0,0.0,0.818182,0.0,2.3978952727983707,7.313886831633462,6.5544857756570325,5.031672335660139,0.777778,11,4
965,7.963403936671229,1.0,6.320768294250582,0.0,6.320768294250582,0.0,0.0,0.583333,0.0,2.5649493574615367,8.006700845440367,7.242817419742458,7.42746755641407,0.0,12,4
975,5.84344650789059,1.0,8.275916218905884,0.0,8.275916218905884,0.0,0.0,1.0,0.0,3.5553480614894135,8.612685172875459,8.196432240386654,5.2955868871797875,0.333333,12,4
980,4.748303222443904,1.0,5.209486152841421,0.0,5.209486152841421,0.0,0.0,0.333333,0.0,1.6094379124341003,7.313886831633462,5.139955127207817,5.1356441310280525,0.083333,12,4
986,6.962747191540984,1.0,5.14166355650266,0.0,5.14166355650266,0.0,0.0,0.166667,0.0,1.3862943611198906,7.0909098220799835,5.439387166348183,5.704954723970084,0.0,12,4
996,2.3517530905373625,1.0,4.5810823904590015,0.0,4.5810823904590015,0.0,0.0,1.0,0.0,2.995732273553991,8.412054873292933,6.9920344080294905,4.534940149528053,0.25,12,4
1000,7.6125688097657065,1.0,3.1570004211501135,0.0,3.1570004211501135,0.0,0.0,0.416667,0.0,1.791759469228055,9.210440366976517,7.632156505114289,6.07915986411564,0.0,12,4
1006,3.741153091558164,1.0,6.716594773520978,0.0,6.716594773520978,0.0,0.0,1.0,0.0,2.5649493574615367,7.824445930877619,6.7897348177675365,4.890499755974568,0.727273,12,4
1055,4.052420780401517,1.0,6.216446407695832,0.0,6.216446407695832,0.0,0.0,1.0,0.0,2.5649493574615367,8.006700845440367,6.2096997963916225,5.275574931749202,0.416667,12,4
1056,3.698240007121941,1.0,5.551019720103791,0.0,5.551019720103791,0.0,0.0,0.666667,0.0,2.302585092994046,7.0909098220799835,5.108201533144634,4.883610148913765,0.166667,12,4
1066,2.0687324030048178,0.454545,4.282206299391671,0.0,4.282206299391671,0.0,0.0,0.083333,0.0,1.0986122886681098,7.601402334583733,3.11584636795838,4.732546886039437,0.0,12,4
1070,6.958378799621318,1.0,5.017279836814924,0.0,5.017279836814924,4.748948382839941,0.0,0.5,0.6931471805599453,1.9459101490553132,6.90875477931522,5.479051802031013,8.576397246493594,0.0,12,4
1071,4.15317268502558,1.0,6.417238690214011,0.0,6.417238690214011,0.0,0.0,1.0,0.0,3.6375861597263857,7.313886831633462,6.245462177934678,4.947567839742508,0.916667,12,4
1092,2.1432964698459633,0.545455,4.200954297280359,0.0,4.200954297280359,0.0,0.0,0.416667,0.0,1.791759469228055,8.294299608857235,5.24140961423104,4.891782311250467,0.571429,12,4
